software_name,software_url,repository_url,all_github_links,organization,repository_name,owner_repo_pattern,source
WEARDA,https://research-software-directory.org/software/wearda,https://github.com/LiacsProjects/Wearda,['https://github.com/LiacsProjects/Wearda'],LiacsProjects,Wearda,LiacsProjects/Wearda,RSD
Workflomics,https://research-software-directory.org/software/workflomics,https://github.com/workflomics/workflomics-frontend,['https://github.com/workflomics/workflomics-frontend'],workflomics,workflomics-frontend,workflomics/workflomics-frontend,RSD
WRF-runner,https://research-software-directory.org/software/wrf-runner,https://github.com/Urban-M4/wrf-runner,['https://github.com/Urban-M4/wrf-runner'],Urban-M4,wrf-runner,Urban-M4/wrf-runner,RSD
WRFpy,https://research-software-directory.org/software/wrfpy,https://github.com/era-urban/wrfpy,['https://github.com/era-urban/wrfpy'],era-urban,wrfpy,era-urban/wrfpy,RSD
Xenon,https://research-software-directory.org/software/xenon,https://github.com/xenon-middleware/xenon,['https://github.com/xenon-middleware/xenon'],xenon-middleware,xenon,xenon-middleware/xenon,RSD
Xenon command line interface,https://research-software-directory.org/software/xenon-cli,https://github.com/NLeSC/xenon-cli,['https://github.com/NLeSC/xenon-cli'],NLeSC,xenon-cli,NLeSC/xenon-cli,RSD
Xenon gRPC server,https://research-software-directory.org/software/xenon-grpc,https://github.com/NLeSC/xenon-grpc,['https://github.com/NLeSC/xenon-grpc'],NLeSC,xenon-grpc,NLeSC/xenon-grpc,RSD
xtas,https://research-software-directory.org/software/xtas,https://github.com/NLeSC/xtas,['https://github.com/NLeSC/xtas'],NLeSC,xtas,NLeSC/xtas,RSD
"2x2, 3x3 and nxn Space-Filling Curves",https://helmholtz.software/software/2x2-3x3-and-nxn-space-filling-curves,https://github.com/jokergoo/sfcurve,['https://github.com/jokergoo/sfcurve'],jokergoo,sfcurve,jokergoo/sfcurve,HELMHOLTZ
4C Multiphysics,https://helmholtz.software/software/4c-multiphysics,https://github.com/4C-multiphysics/4C,['https://github.com/4C-multiphysics/4C'],4C-multiphysics,4C,4C-multiphysics/4C,HELMHOLTZ
AiiDA-KKR,https://helmholtz.software/software/aiida-kkr,https://github.com/JuDFTteam/aiida-kkr,['https://github.com/JuDFTteam/aiida-kkr'],JuDFTteam,aiida-kkr,JuDFTteam/aiida-kkr,HELMHOLTZ
AiiDA-Spirit,https://helmholtz.software/software/aiida-spirit,https://github.com/JuDFTteam/aiida-spirit,['https://github.com/JuDFTteam/aiida-spirit'],JuDFTteam,aiida-spirit,JuDFTteam/aiida-spirit,HELMHOLTZ
Alpaca,https://helmholtz.software/software/alpaca,https://github.com/INM-6/alpaca,['https://github.com/INM-6/alpaca'],INM-6,alpaca,INM-6/alpaca,HELMHOLTZ
alpaka,https://helmholtz.software/software/alpaka,https://github.com/alpaka-group/llama,"['https://github.com/alpaka-group/alpaka', 'https://github.com/alpaka-group/llama', 'https://github.com/ComputationalRadiationPhysics/isaac', 'https://github.com/ComputationalRadiationPhysics/picongpu']",alpaka-group,llama,alpaka-group/llama,HELMHOLTZ
anndata,https://helmholtz.software/software/anndata,https://github.com/scverse/anndata,['https://github.com/scverse/anndata'],scverse,anndata,scverse/anndata,HELMHOLTZ
Ansible Collection - hifis.toolkit,https://helmholtz.software/software/ansible-collection-toolkit,https://github.com/hifis-net/ansible-collection-toolkit,['https://github.com/hifis-net/ansible-collection-toolkit'],hifis-net,ansible-collection-toolkit,hifis-net/ansible-collection-toolkit,HELMHOLTZ
anvi'o,https://helmholtz.software/software/anvio,https://github.com/merenlab/anvio,['https://github.com/merenlab/anvio'],merenlab,anvio,merenlab/anvio,HELMHOLTZ
Arbor,https://helmholtz.software/software/arbor,https://github.com/arbor-sim/arbor/,['https://github.com/arbor-sim/arbor/'],arbor-sim,arbor,arbor-sim/arbor,HELMHOLTZ
Automating Requirements and Documentation Comprehension (ARDoCo),https://helmholtz.software/software/ardoco,https://github.com/ardoco/TLR,"['https://github.com/ardoco/inconsistency-detection', 'https://github.com/ardoco/core', 'https://github.com/ardoco/TLR']",ardoco,TLR,ardoco/TLR,HELMHOLTZ
AROSICS,https://helmholtz.software/software/arosics,https://github.com/GFZ/arosics,['https://github.com/GFZ/arosics'],GFZ,arosics,GFZ/arosics,HELMHOLTZ
ARTIST,https://helmholtz.software/software/artist,https://github.com/ARTIST-Association/ARTIST,['https://github.com/ARTIST-Association/ARTIST'],ARTIST-Association,ARTIST,ARTIST-Association/ARTIST,HELMHOLTZ
"ASPECT - The Advanced Solver for Planetary Evolution, Convection, and Tectonics",https://helmholtz.software/software/aspect,https://github.com/dealii/dealii,"['https://github.com/dealii/dealii', 'https://github.com/geodynamics/aspect']",dealii,dealii,dealii/dealii,HELMHOLTZ
atoMEC,https://helmholtz.software/software/atomec,https://github.com/atomec-project/atoMEC,['https://github.com/atomec-project/atoMEC'],atomec-project,atoMEC,atomec-project/atoMEC,HELMHOLTZ
AutoGaitA,https://helmholtz.software/software/autogaita,https://github.com/mahan-hosseini/AutoGaitA,['https://github.com/mahan-hosseini/AutoGaitA'],mahan-hosseini,AutoGaitA,mahan-hosseini/AutoGaitA,HELMHOLTZ
AutoPQ,https://helmholtz.software/software/autopq,https://github.com/SMEISEN/AutoPQ,"['https://github.com/Helmholtz-AI-Energy/propulate', 'https://github.com/SMEISEN/AutoPQ', 'https://github.com/hyperopt/hyperopt']",SMEISEN,AutoPQ,SMEISEN/AutoPQ,HELMHOLTZ
AutoPV,https://helmholtz.software/software/autopv,https://github.com/SMEISEN/AutoPV,['https://github.com/SMEISEN/AutoPV'],SMEISEN,AutoPV,SMEISEN/AutoPV,HELMHOLTZ
AutoWP,https://helmholtz.software/software/autowp,https://github.com/SMEISEN/AutoWP,"['https://github.com/wind-python/windpowerlib', 'https://github.com/SMEISEN/AutoWP']",SMEISEN,AutoWP,SMEISEN/AutoWP,HELMHOLTZ
Aviator,https://helmholtz.software/software/aviator,https://github.com/CCB-SB/Aviator,['https://github.com/CCB-SB/Aviator'],CCB-SB,Aviator,CCB-SB/Aviator,HELMHOLTZ
base-repo,https://helmholtz.software/software/base-repo,https://github.com/kit-data-manager/base-repo,['https://github.com/kit-data-manager/base-repo'],kit-data-manager,base-repo,kit-data-manager/base-repo,HELMHOLTZ
BaSiC,https://helmholtz.software/software/basic,https://github.com/marrlab/BaSiC,['https://github.com/marrlab/BaSiC'],marrlab,BaSiC,marrlab/BaSiC,HELMHOLTZ
BaSiCPy,https://helmholtz.software/software/basicpy,https://github.com/peng-lab/BaSiCPy,['https://github.com/peng-lab/BaSiCPy'],peng-lab,BaSiCPy,peng-lab/BaSiCPy,HELMHOLTZ
Bending Stiffness,https://helmholtz.software/software/bending-stiffness,https://github.com/Ramy-Badr-Ahmed/Bending-Stiffness,['https://github.com/Ramy-Badr-Ahmed/Bending-Stiffness'],Ramy-Badr-Ahmed,Bending-Stiffness,Ramy-Badr-Ahmed/Bending-Stiffness,HELMHOLTZ
FAIRCORE4EOSC,https://helmholtz.software/software/beta-faircore4eosc,https://github.com/Ramy-Badr-Ahmed/beta-faircore4eosc,['https://github.com/Ramy-Badr-Ahmed/beta-faircore4eosc'],Ramy-Badr-Ahmed,beta-faircore4eosc,Ramy-Badr-Ahmed/beta-faircore4eosc,HELMHOLTZ
Bifurcations-Discrete-Maps,https://helmholtz.software/software/bifurcations-discrete-maps,https://github.com/Ramy-Badr-Ahmed/Bifurcations-Discrete-Maps,['https://github.com/Ramy-Badr-Ahmed/Bifurcations-Discrete-Maps'],Ramy-Badr-Ahmed,Bifurcations-Discrete-Maps,Ramy-Badr-Ahmed/Bifurcations-Discrete-Maps,HELMHOLTZ
BioAutoML - Democratizing Machine Learning in Life Sciences,https://helmholtz.software/software/bioautoml,https://github.com/Bonidia/BioAutoML,['https://github.com/Bonidia/BioAutoML'],Bonidia,BioAutoML,Bonidia/BioAutoML,HELMHOLTZ
BlenderProc,https://helmholtz.software/software/blenderproc,https://github.com/DLR-RM/BlenderProc,['https://github.com/DLR-RM/BlenderProc'],DLR-RM,BlenderProc,DLR-RM/BlenderProc,HELMHOLTZ
BrainPrint,https://helmholtz.software/software/brainprint,https://github.com/Deep-MI/LaPy,"['https://github.com/Deep-MI/BrainPrint-legacy', 'https://github.com/Deep-MI/LaPy', 'https://github.com/Deep-MI/brainprint']",Deep-MI,LaPy,Deep-MI/LaPy,HELMHOLTZ
CADET,https://helmholtz.software/software/cadet,https://github.com/modsim/CADET,"['https://github.com/modsim/CADET', 'https://github.com/cadet/CADET-Process', 'https://github.com/cadet/CADET-Workshop', 'https://github.com/cadet/CADET-Semi-Analytic', 'https://github.com/cadet/CADET-Verification', 'https://github.com/cadet/CADET-Core', 'https://github.com/cadet/CADET-RDM', 'https://github.com/fau-advanced-separations/CADET-Process']",modsim,CADET,modsim/CADET,HELMHOLTZ
calibr8,https://helmholtz.software/software/calibr8,https://github.com/JuBiotech/calibr8,['https://github.com/JuBiotech/calibr8'],JuBiotech,calibr8,JuBiotech/calibr8,HELMHOLTZ
CellDetection,https://helmholtz.software/software/celldetection,https://github.com/apptainer/singularity,"['https://github.com/FZJ-INM1-BDA/celldetection-napari', 'https://github.com/apptainer/singularity', 'https://github.com/FZJ-INM1-BDA/celldetection']",apptainer,singularity,apptainer/singularity,HELMHOLTZ
CellRank,https://helmholtz.software/software/cellrank,https://github.com/theislab/cellrank,['https://github.com/theislab/cellrank'],theislab,cellrank,theislab/cellrank,HELMHOLTZ
ChASE,https://helmholtz.software/software/chase,https://github.com/ChASE-library/ChASE,['https://github.com/ChASE-library/ChASE'],ChASE-library,ChASE,ChASE-library/ChASE,HELMHOLTZ
Cheetah,https://helmholtz.software/software/cheetah,https://github.com/psf/black,"['https://github.com/MALAPA-Collab/cheetah-tutorial-2025', 'https://github.com/desy-ml/3d-assets', 'https://github.com/psf/black', 'https://github.com/desy-ml/cheetah-demos']",psf,black,psf/black,HELMHOLTZ
Chemotion ELN,https://helmholtz.software/software/chemotion-eln,https://github.com/ComPlat/chemotion_ELN,['https://github.com/ComPlat/chemotion_ELN'],ComPlat,chemotion_ELN,ComPlat/chemotion_ELN,HELMHOLTZ
CIMPredict,https://helmholtz.software/software/cimpredict,https://github.com/tonitacker/CIMPredict,['https://github.com/tonitacker/CIMPredict'],tonitacker,CIMPredict,tonitacker/CIMPredict,HELMHOLTZ
Continuous Integration of Architectural Performance Models (CIPM),https://helmholtz.software/software/cipm,https://github.com/CIPM-tools/CIPM,['https://github.com/CIPM-tools/CIPM'],CIPM-tools,CIPM,CIPM-tools/CIPM,HELMHOLTZ
circlize,https://helmholtz.software/software/circlize,https://github.com/jokergoo/circlize,['https://github.com/jokergoo/circlize'],jokergoo,circlize,jokergoo/circlize,HELMHOLTZ
Citation File Format,https://helmholtz.software/software/citation-file-format,https://github.com/sdruskat/cfftracker,"['https://github.com/citation-file-format/citation-file-format', 'https://github.com/sdruskat/cfftracker']",sdruskat,cfftracker,sdruskat/cfftracker,HELMHOLTZ
CiTYCHEM,https://helmholtz.software/software/citychem,https://github.com/matthkarl/citychem,['https://github.com/matthkarl/citychem'],matthkarl,citychem,matthkarl/citychem,HELMHOLTZ
CICMoD - A Climate Index Collection based on Model Data,https://helmholtz.software/software/climate-index-collection,https://github.com/MarcoLandtHayen/climate_index_collection,['https://github.com/MarcoLandtHayen/climate_index_collection'],MarcoLandtHayen,climate_index_collection,MarcoLandtHayen/climate_index_collection,HELMHOLTZ
ClimSight,https://helmholtz.software/software/climsight,https://github.com/CliDyn/climsight,['https://github.com/CliDyn/climsight'],CliDyn,climsight,CliDyn/climsight,HELMHOLTZ
cola,https://helmholtz.software/software/cola,https://github.com/jokergoo/cola,['https://github.com/jokergoo/cola'],jokergoo,cola,jokergoo/cola,HELMHOLTZ
CoMOLA,https://helmholtz.software/software/comola,https://github.com/Helmholtz-UFZ/CoMOLA,['https://github.com/Helmholtz-UFZ/CoMOLA'],Helmholtz-UFZ,CoMOLA,Helmholtz-UFZ/CoMOLA,HELMHOLTZ
ComplexHeatmap,https://helmholtz.software/software/complexheatmap,https://github.com/jokergoo/ComplexHeatmap,"['https://github.com/jokergoo/ComplexHeatmap', 'https://github.com/jokergoo/InteractiveComplexHeatmap']",jokergoo,ComplexHeatmap,jokergoo/ComplexHeatmap,HELMHOLTZ
Copy-Paste Imputation (CPI) for Energy Time Series,https://helmholtz.software/software/copy-paste-imputation,https://github.com/KIT-IAI/CopyPasteImputation,['https://github.com/KIT-IAI/CopyPasteImputation'],KIT-IAI,CopyPasteImputation,KIT-IAI/CopyPasteImputation,HELMHOLTZ
CorC,https://helmholtz.software/software/corc,https://github.com/KIT-TVA/CorC,"['https://github.com/KIT-TVA/CorC/', 'https://github.com/KIT-TVA/CorC']",KIT-TVA,CorC,KIT-TVA/CorC,HELMHOLTZ
CosmoScout VR,https://helmholtz.software/software/cosmoscout-vr,https://github.com/vrpn/vrpn,"['https://github.com/cosmoscout/cosmoscout-vr', 'https://github.com/cosmoscout/vista', 'https://github.com/vrpn/vrpn']",vrpn,vrpn,vrpn/vrpn,HELMHOLTZ
CP2K,https://helmholtz.software/software/cp2k,https://github.com/cp2k/cp2k,"['https://github.com/cp2k/cp2k', 'https://github.com/cp2k/dbcsr']",cp2k,cp2k,cp2k/cp2k,HELMHOLTZ
CPlantBox,https://helmholtz.software/software/cplantbox,https://github.com/Plant-Root-Soil-Interactions-Modelling/CPlantBox,['https://github.com/Plant-Root-Soil-Interactions-Modelling/CPlantBox'],Plant-Root-Soil-Interactions-Modelling,CPlantBox,Plant-Root-Soil-Interactions-Modelling/CPlantBox,HELMHOLTZ
CryoGrid,https://helmholtz.software/software/cryogrid,https://github.com/CryoGrid/CryoGridCommunity_source,['https://github.com/CryoGrid/CryoGridCommunity_source'],CryoGrid,CryoGridCommunity_source,CryoGrid/CryoGridCommunity_source,HELMHOLTZ
CrystFEL,https://helmholtz.software/software/crystfel,https://github.com/taw10/crystfel,['https://github.com/taw10/crystfel'],taw10,crystfel,taw10/crystfel,HELMHOLTZ
CUAS-MPI,https://helmholtz.software/software/cuas-mpi,https://github.com/tudasc/CUAS-MPI,['https://github.com/tudasc/CUAS-MPI'],tudasc,CUAS-MPI,tudasc/CUAS-MPI,HELMHOLTZ
cuda_memtest,https://helmholtz.software/software/cudamemtest,https://github.com/ComputationalRadiationPhysics/picongpu,"['https://github.com/ComputationalRadiationPhysics/cuda_memtest', 'https://github.com/ComputationalRadiationPhysics/picongpu']",ComputationalRadiationPhysics,picongpu,ComputationalRadiationPhysics/picongpu,HELMHOLTZ
cupla,https://helmholtz.software/software/cupla,https://github.com/alpaka-group/cupla,"['https://github.com/alpaka-group/alpaka', 'https://github.com/alpaka-group/cupla']",alpaka-group,cupla,alpaka-group/cupla,HELMHOLTZ
cyCONDOR,https://helmholtz.software/software/cycondor,https://github.com/lorenzobonaguro/cyCONDOR,['https://github.com/lorenzobonaguro/cyCONDOR'],lorenzobonaguro,cyCONDOR,lorenzobonaguro/cyCONDOR,HELMHOLTZ
DAMNIT,https://helmholtz.software/software/damnit,https://github.com/European-XFEL/DAMNIT,['https://github.com/European-XFEL/DAMNIT'],European-XFEL,DAMNIT,European-XFEL/DAMNIT,HELMHOLTZ
Data Analytics Software Project - Python bindings,https://helmholtz.software/software/dasf-messaging-python,https://github.com/psf/black,['https://github.com/psf/black'],psf,black,psf/black,HELMHOLTZ
DataDesc,https://helmholtz.software/software/datadesc,https://github.com/FZJ-IEK3-VSA/DataDesc/,['https://github.com/FZJ-IEK3-VSA/DataDesc/'],FZJ-IEK3-VSA,DataDesc,FZJ-IEK3-VSA/DataDesc,HELMHOLTZ
DataLad,https://helmholtz.software/software/datalad,https://github.com/datalad/datalad,['https://github.com/datalad/datalad'],datalad,datalad,datalad/datalad,HELMHOLTZ
DataLad Container extension,https://helmholtz.software/software/datalad-container-extension,https://github.com/datalad/datalad-container,['https://github.com/datalad/datalad-container'],datalad,datalad-container,datalad/datalad-container,HELMHOLTZ
DataLad NEXT extension,https://helmholtz.software/software/datalad-next-extension,https://github.com/datalad/datalad-next,['https://github.com/datalad/datalad-next'],datalad,datalad-next,datalad/datalad-next,HELMHOLTZ
DataSAIL,https://helmholtz.software/software/datasail,https://github.com/kalininalab/DataSAIL,['https://github.com/kalininalab/DataSAIL'],kalininalab,DataSAIL,kalininalab/DataSAIL,HELMHOLTZ
